AwayTeam,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Home_Percentile,Away_Percentile
Birmingham,9.428571428571429,8.714285714285714,3.2857142857142856,1.5714285714285714,9.714285714285714,11.428571428571429,3.7142857142857144,4.714285714285714,1.7142857142857142,2.2857142857142856,0.0,0.14285714285714285,0.5774932614555256,0.7735849056603774
Blackburn,12.833333333333334,12.166666666666666,3.5,3.6666666666666665,12.333333333333334,14.0,3.6666666666666665,4.833333333333333,1.6666666666666667,1.6666666666666667,0.16666666666666666,0.0,0.6624737945492662,0.4245283018867925
Bristol City,10.333333333333334,14.166666666666666,3.6666666666666665,5.0,12.833333333333334,9.666666666666666,5.166666666666667,6.166666666666667,2.3333333333333335,0.6666666666666666,0.0,0.0,0.43212788259958074,0.7327044025157233
Charlton,17.0,11.285714285714286,3.2857142857142856,3.5714285714285716,10.142857142857142,11.0,5.857142857142857,2.857142857142857,1.0,1.7142857142857142,0.0,0.0,0.5318957771787961,0.5251572327044025
Coventry,13.428571428571429,16.714285714285715,4.428571428571429,6.571428571428571,9.571428571428571,9.428571428571429,5.857142857142857,5.0,1.2857142857142858,2.142857142857143,0.0,0.0,0.3948787061994609,0.9182389937106918
Derby,15.333333333333334,6.666666666666667,5.333333333333333,2.1666666666666665,10.333333333333334,12.833333333333334,6.833333333333333,4.166666666666667,1.8333333333333333,3.0,0.0,0.0,0.6108490566037736,0.34591194968553457
Hull,20.166666666666668,12.666666666666666,4.833333333333333,5.5,7.333333333333333,11.0,7.0,4.333333333333333,1.5,3.1666666666666665,0.16666666666666666,0.0,0.6965408805031447,0.40251572327044033
Ipswich,10.6,13.2,3.4,3.6,14.4,12.4,3.0,5.4,3.8,1.6,0.0,0.0,0.5792452830188679,0.8616352201257861
Leicester,13.571428571428571,12.571428571428571,5.0,3.4285714285714284,11.714285714285714,10.571428571428571,4.857142857142857,5.142857142857143,1.5714285714285714,1.8571428571428572,0.0,0.14285714285714285,0.481581311769991,0.8522012578616353
Middlesbrough,10.571428571428571,12.714285714285714,2.2857142857142856,3.5714285714285716,12.428571428571429,10.0,4.142857142857143,5.714285714285714,2.0,2.857142857142857,0.14285714285714285,0.0,0.4510332434860737,0.8144654088050315
Millwall,15.0,12.333333333333334,3.5,4.0,8.0,16.0,6.0,5.166666666666667,1.3333333333333333,2.1666666666666665,0.16666666666666666,0.0,0.5141509433962265,0.6037735849056604
Norwich,16.857142857142858,10.285714285714286,4.428571428571429,3.2857142857142856,10.714285714285714,10.0,7.142857142857143,5.285714285714286,1.8571428571428572,2.4285714285714284,0.14285714285714285,0.0,0.5721024258760108,0.4905660377358491
Oxford,16.428571428571427,10.857142857142858,4.571428571428571,3.4285714285714284,10.571428571428571,11.714285714285714,7.714285714285714,2.857142857142857,2.0,1.1428571428571428,0.14285714285714285,0.0,0.4806828391734052,0.34276729559748426
Portsmouth,15.333333333333334,8.0,4.333333333333333,2.6666666666666665,13.833333333333334,11.666666666666666,7.5,4.166666666666667,1.6666666666666667,2.5,0.0,0.0,0.7379454926624738,0.2641509433962264
Preston,11.0,12.666666666666666,3.3333333333333335,4.0,10.0,9.833333333333334,5.833333333333333,3.5,1.0,2.0,0.0,0.0,0.5225366876310272,0.4874213836477987
QPR,15.0,11.571428571428571,4.571428571428571,3.0,10.142857142857142,10.428571428571429,6.142857142857143,3.857142857142857,1.8571428571428572,1.8571428571428572,0.2857142857142857,0.0,0.5139263252470799,0.4622641509433962
Sheffield United,13.571428571428571,9.714285714285714,4.571428571428571,2.2857142857142856,10.285714285714286,12.714285714285714,3.7142857142857144,6.428571428571429,1.2857142857142858,1.8571428571428572,0.0,0.0,0.4964061096136568,0.6965408805031447
Sheffield Weds,18.0,10.5,6.333333333333333,4.5,9.833333333333334,11.166666666666666,7.833333333333333,4.666666666666667,1.0,1.6666666666666667,0.0,0.3333333333333333,0.6477987421383647,0.03144654088050314
Southampton,11.857142857142858,12.571428571428571,3.857142857142857,5.285714285714286,12.0,12.571428571428571,3.4285714285714284,4.857142857142857,2.857142857142857,2.7142857142857144,0.0,0.14285714285714285,0.5628930817610063,0.8207547169811321
Stoke,15.0,11.571428571428571,4.714285714285714,3.857142857142857,8.571428571428571,10.142857142857142,5.285714285714286,4.857142857142857,1.8571428571428572,2.0,0.0,0.14285714285714285,0.46001796945193174,0.6540880503144654
Swansea,14.0,8.833333333333334,4.333333333333333,3.0,13.0,11.833333333333334,5.333333333333333,4.0,1.6666666666666667,2.8333333333333335,0.0,0.0,0.5623689727463312,0.5455974842767296
Watford,12.833333333333334,11.333333333333334,3.8333333333333335,4.0,8.666666666666666,12.166666666666666,5.333333333333333,3.5,1.6666666666666667,2.5,0.0,0.16666666666666666,0.6126834381551363,0.4182389937106918
West Brom,14.0,11.142857142857142,4.0,2.5714285714285716,9.142857142857142,8.285714285714286,4.0,4.428571428571429,0.8571428571428571,1.5714285714285714,0.0,0.0,0.5878256963162624,0.710691823899371
Wrexham,17.333333333333332,7.833333333333333,4.166666666666667,3.1666666666666665,8.833333333333334,10.666666666666666,5.166666666666667,3.0,1.5,2.3333333333333335,0.0,0.0,0.6559224318658281,0.3050314465408805
