AwayTeam,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Home_Percentile,Away_Percentile
AFC Wimbledon,12.0,8.142857142857142,3.5714285714285716,2.4285714285714284,10.428571428571429,13.142857142857142,5.142857142857143,3.0,1.1428571428571428,1.4285714285714286,0.0,0.2857142857142857,0.6424079065588499,0.2610062893081761
Barnsley,14.166666666666666,11.666666666666666,3.5,4.0,10.166666666666666,11.0,7.166666666666667,5.166666666666667,1.3333333333333333,1.8333333333333333,0.0,0.16666666666666666,0.45466457023060797,0.7704402515723271
Blackpool,16.142857142857142,9.714285714285714,4.857142857142857,2.4285714285714284,12.285714285714286,11.142857142857142,5.0,3.4285714285714284,1.2857142857142858,1.5714285714285714,0.0,0.0,0.4440700808625337,0.6839622641509434
Bolton,7.285714285714286,15.857142857142858,2.4285714285714284,5.428571428571429,12.571428571428571,11.857142857142858,3.857142857142857,6.428571428571429,1.7142857142857142,2.0,0.14285714285714285,0.0,0.506513926325247,0.8647798742138365
Bradford,12.714285714285714,10.857142857142858,4.285714285714286,3.2857142857142856,11.714285714285714,13.571428571428571,5.428571428571429,5.142857142857143,2.142857142857143,3.0,0.0,0.0,0.5615453728661276,0.7421383647798742
Burton,14.5,11.666666666666666,5.0,3.0,11.0,12.666666666666666,8.0,5.333333333333333,1.8333333333333333,1.6666666666666667,0.16666666666666666,0.0,0.715146750524109,0.17295597484276728
Cardiff,15.333333333333334,10.666666666666666,2.5,2.0,11.666666666666666,9.166666666666666,6.0,4.0,1.6666666666666667,1.1666666666666667,0.16666666666666666,0.0,0.6685010482180292,0.7452830188679244
Doncaster,11.428571428571429,11.142857142857142,4.857142857142857,3.142857142857143,12.285714285714286,10.0,5.285714285714286,5.857142857142857,1.7142857142857142,1.4285714285714286,0.0,0.0,0.5990566037735849,0.6069182389937107
Exeter,14.857142857142858,6.714285714285714,4.571428571428571,1.8571428571428572,10.428571428571429,11.285714285714286,5.714285714285714,3.5714285714285716,1.0,1.5714285714285714,0.0,0.0,0.5876010781671158,0.2767295597484277
Huddersfield,11.666666666666666,12.166666666666666,4.666666666666667,2.3333333333333335,11.0,12.0,4.333333333333333,7.166666666666667,1.6666666666666667,2.0,0.16666666666666666,0.3333333333333333,0.530398322851153,0.8301886792452832
Leyton Orient,13.0,14.0,5.857142857142857,5.0,8.285714285714286,11.714285714285714,4.571428571428571,5.714285714285714,2.4285714285714284,1.8571428571428572,0.0,0.14285714285714285,0.5718778077268644,0.6965408805031447
Lincoln,13.571428571428571,7.285714285714286,3.0,2.2857142857142856,11.428571428571429,14.857142857142858,5.571428571428571,2.0,1.2857142857142858,1.8571428571428572,0.0,0.14285714285714285,0.42565139263252466,0.7232704402515723
Luton,10.142857142857142,11.428571428571429,4.428571428571429,3.4285714285714284,10.857142857142858,12.428571428571429,3.2857142857142856,7.0,1.7142857142857142,2.0,0.0,0.0,0.41262353998203055,0.9213836477987422
Mansfield,12.142857142857142,10.0,4.0,2.7142857142857144,12.857142857142858,12.0,4.285714285714286,4.714285714285714,2.4285714285714284,1.4285714285714286,0.14285714285714285,0.14285714285714285,0.5429020664869721,0.5911949685534591
Northampton,12.428571428571429,8.0,4.571428571428571,2.4285714285714284,11.714285714285714,10.714285714285714,5.142857142857143,4.714285714285714,2.0,0.7142857142857143,0.0,0.0,0.60062893081761,0.3176100628930817
Peterboro,14.714285714285714,8.142857142857142,4.857142857142857,2.7142857142857144,13.714285714285714,10.571428571428571,4.714285714285714,3.5714285714285716,2.142857142857143,1.8571428571428572,0.0,0.14285714285714285,0.5795148247978437,0.3396226415094339
Plymouth,14.571428571428571,10.0,5.571428571428571,3.5714285714285716,14.285714285714286,8.714285714285714,7.142857142857143,4.285714285714286,2.4285714285714284,2.2857142857142856,0.0,0.2857142857142857,0.6237646001796945,0.3836477987421384
Port Vale,10.857142857142858,13.142857142857142,3.4285714285714284,3.142857142857143,9.714285714285714,12.428571428571429,5.428571428571429,5.0,1.7142857142857142,1.7142857142857142,0.2857142857142857,0.2857142857142857,0.41037735849056606,0.7987421383647799
Reading,12.571428571428571,12.285714285714286,3.857142857142857,4.285714285714286,12.0,12.0,4.285714285714286,5.714285714285714,1.1428571428571428,2.142857142857143,0.0,0.0,0.7068733153638814,0.3270440251572327
Rotherham,12.142857142857142,7.142857142857143,4.142857142857143,2.0,12.142857142857142,14.714285714285714,5.428571428571429,3.5714285714285716,2.857142857142857,2.142857142857143,0.0,0.0,0.5954627133872418,0.3930817610062893
Stevenage,10.833333333333334,8.833333333333334,3.8333333333333335,4.0,11.166666666666666,13.333333333333334,3.8333333333333335,4.333333333333333,1.1666666666666667,2.1666666666666665,0.0,0.0,0.539832285115304,0.6320754716981132
Stockport,11.714285714285714,10.714285714285714,3.2857142857142856,4.428571428571429,9.571428571428571,11.857142857142858,5.571428571428571,4.142857142857143,1.8571428571428572,1.4285714285714286,0.0,0.14285714285714285,0.5345911949685535,0.839622641509434
Wigan,12.714285714285714,9.285714285714286,4.285714285714286,3.142857142857143,12.142857142857142,11.285714285714286,6.0,6.857142857142857,1.1428571428571428,2.142857142857143,0.14285714285714285,0.2857142857142857,0.5914195867026055,0.5062893081761006
Wycombe,10.142857142857142,10.285714285714286,3.2857142857142856,3.0,12.857142857142858,12.142857142857142,3.0,3.4285714285714284,2.142857142857143,1.5714285714285714,0.0,0.0,0.49573225516621744,0.8050314465408805
