AwayTeam,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Home_Percentile,Away_Percentile
Albacete,14.5,11.0,4.333333333333333,4.666666666666667,12.833333333333334,12.666666666666666,7.333333333333333,4.5,2.5,2.3333333333333335,0.3333333333333333,0.5,0.6978511530398324,0.4308176100628931
Almeria,11.333333333333334,13.166666666666666,4.833333333333333,3.3333333333333335,16.166666666666668,13.833333333333334,4.166666666666667,3.5,2.8333333333333335,3.3333333333333335,0.16666666666666666,0.16666666666666666,0.5961740041928721,0.7861635220125787
Andorra,13.666666666666666,13.666666666666666,5.333333333333333,4.833333333333333,15.166666666666666,14.666666666666666,6.0,4.333333333333333,2.5,2.8333333333333335,0.5,0.16666666666666666,0.5993186582809225,0.40880503144654085
Burgos,14.0,9.333333333333334,4.333333333333333,3.0,12.833333333333334,14.0,4.333333333333333,3.8333333333333335,2.0,2.5,0.0,0.0,0.6708595387840671,0.45911949685534587
Cadiz,15.0,8.333333333333334,3.3333333333333335,2.1666666666666665,13.333333333333334,15.0,6.0,4.0,2.0,2.3333333333333335,0.0,0.0,0.5731132075471698,0.5628930817610063
Castellon,9.833333333333334,11.833333333333334,2.6666666666666665,4.666666666666667,14.666666666666666,13.166666666666666,3.5,5.333333333333333,2.1666666666666665,2.3333333333333335,0.16666666666666666,0.16666666666666666,0.6789832285115304,0.6635220125786163
Ceuta,13.857142857142858,8.142857142857142,5.428571428571429,1.8571428571428572,14.142857142857142,13.0,5.714285714285714,3.142857142857143,2.0,2.5714285714285716,0.0,0.2857142857142857,0.6942946990116801,0.2861635220125786
Cordoba,12.666666666666666,12.666666666666666,5.166666666666667,4.166666666666667,14.833333333333334,15.5,6.0,4.0,2.6666666666666665,3.0,0.16666666666666666,0.0,0.5828092243186583,0.6729559748427673
Cultural Leonesa,16.333333333333332,12.0,4.833333333333333,5.0,12.666666666666666,13.5,5.5,3.3333333333333335,2.8333333333333335,1.8333333333333333,0.3333333333333333,0.16666666666666666,0.700733752620545,0.1415094339622641
Eibar,11.333333333333334,10.5,4.833333333333333,3.0,13.833333333333334,11.333333333333334,4.833333333333333,4.833333333333333,2.3333333333333335,1.6666666666666667,0.0,0.3333333333333333,0.6354821802935011,0.49685534591194963
Granada,13.6,10.0,3.4,3.2,15.2,13.8,6.4,2.0,2.0,2.2,0.0,0.2,0.5915094339622641,0.44025157232704404
Huesca,12.0,9.4,4.0,1.6,13.6,10.2,7.0,3.2,2.4,1.8,0.0,0.2,0.5610062893081761,0.46540880503144655
La Coruna,16.142857142857142,13.142857142857142,5.714285714285714,5.857142857142857,12.571428571428571,12.428571428571429,3.857142857142857,5.0,2.5714285714285716,2.5714285714285716,0.14285714285714285,0.0,0.5909703504043126,0.7641509433962265
Las Palmas,9.333333333333334,10.0,2.5,2.8333333333333335,19.5,12.333333333333334,3.5,4.333333333333333,3.1666666666666665,2.0,0.16666666666666666,0.0,0.6210691823899371,0.7012578616352201
Leganes,11.333333333333334,10.0,3.1666666666666665,4.333333333333333,13.0,10.833333333333334,6.0,3.3333333333333335,2.3333333333333335,2.6666666666666665,0.16666666666666666,0.0,0.5018343815513626,0.7578616352201258
Malaga,13.833333333333334,9.166666666666666,5.666666666666667,2.8333333333333335,13.166666666666666,13.5,6.0,3.5,3.3333333333333335,2.1666666666666665,0.16666666666666666,0.3333333333333333,0.7075471698113208,0.3710691823899371
Mirandes,18.142857142857142,8.571428571428571,5.0,3.0,12.714285714285714,14.142857142857142,7.428571428571429,2.2857142857142856,1.5714285714285714,2.142857142857143,0.2857142857142857,0.14285714285714285,0.6035489667565139,0.2358490566037736
Santander,14.0,12.4,3.8,5.8,16.0,13.6,5.6,4.8,2.4,3.2,0.6,0.2,0.6144654088050314,0.6242138364779874
Sociedad B,14.833333333333334,10.0,4.0,3.6666666666666665,14.166666666666666,17.166666666666668,4.166666666666667,3.8333333333333335,2.6666666666666665,3.0,0.0,0.0,0.6931341719077567,0.1761006289308176
Sp Gijon,15.8,7.0,6.4,4.2,12.0,12.6,4.6,1.8,2.2,4.0,0.0,0.4,0.7452830188679245,0.4371069182389937
Valladolid,11.0,12.2,3.8,4.2,14.4,19.4,3.4,5.8,4.0,4.0,0.0,0.2,0.6968553459119498,0.6839622641509434
Zaragoza,10.666666666666666,14.666666666666666,4.833333333333333,3.3333333333333335,17.5,14.333333333333334,4.666666666666667,6.666666666666667,2.8333333333333335,2.3333333333333335,0.16666666666666666,0.0,0.5419287211740041,0.5031446540880503
